gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,1,0,0.41666666666666663,1,0,0,0,0,1,0,0,0,0,1,3,0.31592039800995025,0.16802446342026311,0
1,0,0,0,0.875,1,1,1,0,1,1,0,1,1,2,1,0,0.8606965174129354,0.7521001615508885,0
0,0,0,0,0.8333333333333333,1,0,2,0,0,0,0,0,0,2,0,0,0.015920398009950265,0.12800600046157395,0
0,0,1,0,0.875,1,1,1,0,1,1,0,1,1,1,1,2,0.8880597014925372,0.7910166166628202,1
1,0,1,1,0.3472222222222222,1,0,1,0,0,0,1,1,0,0,0,2,0.673134328358209,0.2515866605123471,0
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,1,3,0.2746268656716418,0.0031213939533810296,1
1,1,1,0,0.08333333333333333,1,1,1,0,0,1,0,0,0,0,1,2,0.6223880597014925,0.05057696745903532,0
1,0,0,0,0.3055555555555555,1,1,2,0,0,0,0,0,0,2,0,3,0.06965174129353235,0.06320101546272791,0
0,0,1,1,0.4305555555555555,1,1,0,0,1,0,1,1,1,2,0,0,0.6199004975124378,0.28303715670436186,0
0,0,1,1,0.5416666666666666,1,0,1,0,0,1,1,0,0,0,1,0,0.6293532338308457,0.35639279944611124,0
1,0,0,0,0.3611111111111111,1,0,2,0,0,0,0,0,0,0,0,3,0.026368159203980085,0.05763904915762751,0
0,0,1,0,0.736111111111111,1,0,1,1,1,1,0,1,1,1,1,0,0.8741293532338307,0.6636222017078237,1
0,0,0,0,0.013888888888888888,1,0,1,0,1,0,1,1,0,0,0,2,0.7308457711442786,0.008412185552734826,1
1,0,0,0,0.16666666666666666,1,1,0,1,1,0,1,0,0,0,1,2,0.48756218905472637,0.09387260558504501,0
0,0,0,0,0.2222222222222222,1,1,1,0,1,1,0,0,1,0,1,1,0.7696517412935323,0.17734248788368337,1
0,0,0,0,0.027777777777777776,1,0,2,0,0,0,0,0,0,0,0,3,0.020895522388059695,0.0030579275328871443,0
1,0,0,1,0.5416666666666666,0,0,0,1,0,0,1,1,0,1,0,0,0.2666666666666666,0.2044541887837526,0
1,0,0,0,0.013888888888888888,1,1,1,0,0,0,0,0,0,0,1,2,0.564179104477612,0.006479344564966536,1
0,0,1,1,0.09722222222222221,0,0,0,1,0,0,1,0,0,0,0,3,0.16318407960199,0.02628663743364874,0
1,1,0,0,0.05555555555555555,1,0,1,0,0,0,0,0,0,0,0,2,0.508457711442786,0.028023309485345024,0
1,1,0,0,0.1388888888888889,1,1,1,0,0,0,0,1,1,0,1,2,0.7671641791044775,0.10149434571890147,1
0,0,0,0,0.7638888888888888,1,0,1,0,1,1,0,0,0,0,1,2,0.6298507462686567,0.5181975536579737,0
1,0,1,1,1.0,1,0,0,0,1,1,0,1,1,2,1,0,0.5686567164179105,0.6302157858296792,0
0,0,1,0,0.1388888888888889,1,0,0,0,0,1,0,1,1,0,1,1,0.49303482587064673,0.07319986152780983,0
1,1,0,0,0.15277777777777776,1,1,1,0,1,1,1,1,1,0,1,2,0.926865671641791,0.13434687283637203,0
0,0,1,1,0.20833333333333331,1,0,0,0,0,0,0,0,0,0,0,2,0.27910447761194024,0.07161897069005309,0
0,0,1,1,0.3194444444444444,1,0,2,0,0,0,0,0,0,2,0,0,0.021393034825870627,0.05307523655665821,0
1,0,0,1,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,3,0.01791044776119402,0.0001442418647588273,0
0,1,0,0,0.041666666666666664,1,0,0,0,0,0,0,0,0,0,0,2,0.26616915422885573,0.012497115162704821,1
1,0,1,1,0.6527777777777778,1,0,1,1,1,1,0,0,1,1,1,2,0.7746268656716417,0.50457535195015,0
0,0,0,1,0.20833333333333331,1,0,2,0,0,0,0,0,0,1,0,3,0.013930348258706454,0.029056081237018236,0
1,0,0,0,0.9166666666666666,1,0,1,0,1,1,0,1,1,0,0,2,0.808457711442786,0.7721786291253173,1
0,1,1,0,0.9444444444444444,1,0,0,0,1,1,1,0,0,1,1,0,0.4218905472636816,0.4566235864297254,0
0,0,1,1,0.2361111111111111,1,0,1,0,0,1,1,1,1,1,0,0,0.799502487562189,0.19457073621047774,1
0,0,0,0,0.09722222222222221,1,0,0,0,0,0,1,1,0,0,1,3,0.4104477611940298,0.04582852527117471,1
1,1,1,0,0.16666666666666666,1,0,1,0,0,0,0,0,1,0,1,2,0.618905472636816,0.10747749826909764,1
0,1,1,0,0.29166666666666663,1,1,0,0,1,1,0,0,1,1,0,0,0.5318407960199005,0.17058042926378952,0
1,0,0,0,0.29166666666666663,0,0,0,0,1,0,1,0,0,0,1,3,0.17661691542288555,0.08785483498730672,0
0,0,1,1,0.7777777777777777,1,1,0,1,0,0,0,1,0,1,0,0,0.4671641791044776,0.40310985460420035,0
0,0,1,1,0.08333333333333333,1,1,0,0,0,0,0,0,0,0,1,1,0.3054726368159204,0.029361873990306948,0
0,1,0,0,0.9027777777777777,0,0,0,0,1,1,0,1,1,2,1,0,0.35074626865671643,0.40377336718209095,0
1,0,1,0,0.5833333333333333,1,1,0,1,0,0,1,1,1,1,0,1,0.618905472636816,0.3873874913454881,0
0,0,1,1,0.9444444444444444,1,1,1,1,0,1,1,1,1,2,1,0,0.9034825870646767,0.8642684052619433,0
1,0,1,1,0.6666666666666666,1,1,2,0,0,0,0,0,0,2,0,0,0.0800995024875622,0.14150126932840987,0
0,1,0,0,0.6944444444444444,1,1,1,0,1,0,1,1,1,1,1,2,0.8810945273631839,0.6149492268636049,0
0,1,0,0,0.09722222222222221,1,0,0,0,1,1,0,1,0,0,1,2,0.46467661691542295,0.05479459958458343,0
0,0,1,1,0.875,1,0,2,0,0,0,0,0,0,2,0,2,0.010945273631840807,0.14367066697438263,0
1,0,0,0,0.2361111111111111,1,0,2,0,0,0,0,0,0,0,0,1,0.028358208955223896,0.042320563120240025,0
0,0,1,1,0.5833333333333333,1,0,1,0,0,0,0,1,0,0,1,1,0.5940298507462687,0.3883221786291253,1
1,0,1,1,0.05555555555555555,1,0,2,0,0,0,0,0,0,0,0,3,0.005970149253731349,0.00754673436418186,0
0,0,0,1,0.861111111111111,1,1,2,0,0,0,0,0,0,2,0,0,0.0771144278606965,0.1869259173782599,0
1,1,0,0,0.027777777777777776,1,0,1,0,1,0,0,0,0,0,1,2,0.5616915422885572,0.0169166858989153,1
0,0,1,0,0.027777777777777776,1,0,1,0,0,0,0,0,0,0,1,2,0.5184079601990049,0.011706669743826448,0
1,0,1,0,0.6666666666666666,1,1,1,1,1,1,0,1,0,2,1,0,0.782587064676617,0.5140376182783291,0
1,0,1,0,0.375,1,0,2,0,0,0,0,0,0,2,0,0,0.012935323383084563,0.0578986845141934,0
0,0,1,1,0.9722222222222222,1,0,0,0,1,1,1,1,1,2,1,0,0.618407960199005,0.6576332794830372,0
1,1,0,0,0.013888888888888888,1,1,1,0,0,1,0,1,0,0,1,2,0.7019900497512437,0.008077544426494346,1
1,0,1,0,0.6388888888888888,1,1,1,0,1,1,0,1,0,1,1,2,0.7601990049751244,0.4954650357719825,0
1,0,0,0,0.41666666666666663,1,0,1,0,0,0,0,1,1,0,1,2,0.7164179104477612,0.3157800600046157,1
0,0,0,0,0.20833333333333331,1,1,0,1,0,0,0,0,1,0,1,0,0.46169154228855724,0.11259519963074083,1
1,0,1,1,0.9583333333333333,1,1,1,0,1,1,0,1,0,1,0,1,0.7711442786069651,0.7491864758827602,0
1,0,0,0,0.9027777777777777,1,0,2,0,0,0,0,0,0,2,1,1,0.012935323383084563,0.13845488114470345,0
1,1,1,1,1.0,1,0,1,1,0,1,1,1,1,2,1,1,0.854228855721393,0.8572467112854835,0
1,1,1,0,0.18055555555555555,1,0,1,0,1,0,1,0,1,0,1,0,0.7044776119402985,0.13276598199861528,1
1,0,0,0,0.2361111111111111,1,0,2,0,0,0,0,0,0,1,1,3,0.01840796019900498,0.030083083314101085,0
1,0,1,0,0.7083333333333333,1,1,1,1,0,1,1,1,1,1,1,2,0.9283582089552239,0.6579217632125549,0
1,0,1,1,0.7083333333333333,1,0,0,1,1,0,1,0,0,2,0,1,0.4203980099502488,0.3580256173551811,0
0,0,1,0,1.0,1,1,0,1,1,1,1,1,1,2,1,0,0.7233830845771144,0.7442649434571891,0
1,0,1,1,0.9305555555555555,1,1,1,0,1,1,0,0,0,1,0,2,0.6880597014925374,0.6808216016616663,1
1,0,0,0,0.4722222222222222,1,0,2,0,0,0,0,0,0,0,0,3,0.014427860696517386,0.07579044541887839,0
1,0,1,0,0.9305555555555555,0,0,0,1,1,0,1,0,1,2,1,0,0.32537313432835824,0.40421186245095775,0
0,0,1,0,0.6805555555555555,1,0,2,0,0,0,0,0,0,1,1,0,0.01791044776119402,0.10435033464112625,0
1,0,1,1,0.736111111111111,1,0,2,0,0,0,0,0,0,2,1,3,0.011442786069651711,0.12595776598199862,0
1,0,0,0,0.375,1,1,0,0,0,1,1,0,0,0,0,2,0.4099502487562189,0.18380452342487885,0
0,1,0,0,0.3194444444444444,1,0,1,0,1,0,0,1,1,0,1,2,0.7611940298507462,0.2624971151627048,1
1,0,0,0,0.9583333333333333,1,1,0,1,1,1,1,0,1,2,1,1,0.6293532338308457,0.6386395107315948,0
0,0,1,1,0.027777777777777776,0,0,0,0,0,0,1,0,0,0,0,0,0.10746268656716418,0.002994461112393261,0
0,0,0,0,0.4861111111111111,1,1,1,0,0,0,0,1,0,0,1,2,0.6786069651741293,0.34736902838679895,1
0,0,1,0,0.6388888888888888,1,0,0,1,1,0,1,0,1,1,0,3,0.5208955223880596,0.37067274405723516,0
0,0,0,0,0.75,1,1,1,0,1,0,0,1,1,2,1,0,0.7855721393034826,0.5897357489037618,0
0,0,1,0,0.7777777777777777,1,1,1,0,1,0,0,1,1,1,1,2,0.7960199004975124,0.6334583429494577,1
0,0,1,0,0.125,1,0,1,0,0,1,0,0,0,0,1,0,0.572139303482587,0.07351719363027925,1
1,0,0,0,0.2777777777777778,1,1,0,1,0,0,1,0,0,0,0,0,0.4074626865671642,0.1352873297945996,0
1,0,0,0,0.15277777777777776,1,0,1,0,1,0,0,0,0,0,1,3,0.5736318407960199,0.09780752365566582,0
0,1,1,0,0.41666666666666663,1,1,1,0,1,0,0,1,0,0,1,2,0.7144278606965173,0.3009923840295407,0
1,0,1,0,0.9444444444444444,1,0,0,1,1,1,0,0,1,2,0,0,0.5243781094527363,0.5449630740826217,0
1,1,1,0,0.5277777777777778,1,1,1,0,1,1,0,1,1,0,1,2,0.8393034825870646,0.4604661897069005,0
0,1,1,0,0.2361111111111111,1,1,1,1,0,1,0,0,0,0,1,0,0.6676616915422885,0.16670320793907226,1
1,0,0,0,0.6666666666666666,1,1,1,0,1,1,0,1,1,1,1,1,0.8741293532338307,0.5843526425109624,1
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,0,2,0.254228855721393,0.002884837295176552,0
1,0,1,1,0.875,0,0,0,1,1,1,0,1,1,2,0,2,0.4054726368159204,0.4256635125778906,0
0,0,0,0,0.041666666666666664,1,0,0,0,0,1,0,1,1,1,1,2,0.5144278606965175,0.02326909762289407,0
0,0,0,0,0.6666666666666666,1,1,2,0,0,0,0,0,0,1,0,0,0.06069651741293533,0.12865220401569352,0
1,0,0,0,0.9166666666666666,0,0,0,0,0,0,1,0,0,1,0,1,0.11144278606965174,0.2266732056312024,0
0,0,1,1,0.9444444444444444,1,1,1,0,1,1,0,0,0,2,1,1,0.6582089552238807,0.6609681513962613,0
1,1,0,0,0.2361111111111111,1,0,0,0,0,0,0,0,0,0,1,2,0.2666666666666666,0.08675282714054929,1
0,0,1,1,0.09722222222222221,1,0,2,0,0,0,0,0,0,1,0,3,0.023880597014925342,0.013299099930763905,0
1,0,1,0,1.0,1,1,0,1,1,1,1,1,1,2,1,0,0.6850746268656716,0.7167435956612047,0
0,0,1,0,0.40277777777777773,1,0,2,0,0,0,0,0,0,0,0,3,0.015920398009950265,0.06395684283406416,0
1,0,1,0,0.5138888888888888,1,0,1,0,0,1,1,0,1,0,1,2,0.717412935323383,0.3923955688899146,0
0,0,0,0,0.4722222222222222,1,1,1,1,1,1,0,1,1,0,1,3,0.9109452736318407,0.41177590583891066,1
0,1,0,0,0.5833333333333333,1,1,1,0,0,0,0,1,0,0,1,2,0.6606965174129353,0.40647934456496654,1
0,0,1,1,0.8194444444444444,1,1,0,1,1,0,1,0,0,1,0,3,0.4701492537313433,0.4364758827602123,0
1,0,1,1,0.15277777777777776,1,0,1,0,0,0,0,1,0,0,1,0,0.6094527363184079,0.09804984998846066,1
1,1,1,1,0.8333333333333333,1,1,1,1,0,0,0,0,0,0,1,2,0.6238805970149254,0.5585391183937226,0
0,0,0,0,0.375,1,0,0,0,1,0,1,0,0,0,1,3,0.3771144278606965,0.16392222478652205,0
0,0,0,0,0.013888888888888888,1,1,1,0,0,0,0,0,1,0,0,3,0.672139303482587,0.00773136395107316,1
1,1,0,0,0.013888888888888888,1,0,1,0,0,0,0,1,0,0,1,2,0.6054726368159203,0.006958227555965843,1
1,0,1,0,0.2361111111111111,0,0,0,1,0,1,0,0,0,0,0,3,0.16069651741293528,0.06623009462266329,0
1,0,1,0,0.8055555555555555,1,0,2,0,0,0,0,0,0,2,0,3,0.02487562189054726,0.13468151396261252,0
1,0,1,1,0.013888888888888888,1,0,2,0,0,0,0,0,0,1,0,3,0.00547263681592039,0.0,0
0,0,1,1,0.041666666666666664,1,0,0,0,0,0,0,0,0,0,0,3,0.25920398009950246,0.013351027002077083,1
0,0,0,0,0.736111111111111,1,1,1,1,1,1,0,0,0,0,0,2,0.7218905472636815,0.5657050542349411,0
1,0,0,0,0.4861111111111111,1,1,2,0,0,0,0,0,0,0,1,2,0.07313432835820893,0.10182898684514194,0
1,0,1,1,0.6944444444444444,1,1,1,1,0,1,0,1,1,0,0,1,0.872636815920398,0.6142395568889915,1
1,0,1,1,0.9444444444444444,1,1,0,0,1,0,1,0,1,2,0,1,0.5228855721393034,0.5586372028617586,0
1,0,1,0,0.6527777777777778,1,1,2,0,0,0,0,0,0,0,0,2,0.07114427860696515,0.12928686822063237,0
0,1,1,0,0.9027777777777777,1,1,1,0,1,1,0,1,1,0,1,0,0.9009950248756219,0.8150992384029541,0
1,0,0,0,0.06944444444444445,1,0,1,0,0,0,0,0,0,0,1,2,0.5124378109452736,0.035287329794599594,1
1,0,1,0,0.7083333333333333,1,1,1,0,0,0,0,1,1,0,1,2,0.7601990049751244,0.5531906300484652,1
0,0,0,0,0.6388888888888888,1,1,1,0,0,0,0,1,1,0,0,0,0.7741293532338308,0.5055042695591968,1
0,0,0,0,0.125,1,1,1,0,0,0,0,0,0,0,1,2,0.5830845771144277,0.07439995384260328,0
0,0,0,0,0.1111111111111111,1,0,2,0,0,0,0,0,0,2,0,3,0.019900497512437804,0.017984075698130625,0
1,0,0,0,0.19444444444444442,1,1,2,0,0,0,0,0,0,1,1,1,0.06517412935323383,0.03495268866835911,0
0,0,0,0,0.625,1,1,1,1,1,1,1,1,1,0,1,2,0.9691542288557214,0.589279944611124,0
0,0,0,0,0.1111111111111111,1,1,1,0,0,0,0,0,0,0,1,1,0.5606965174129352,0.06117009000692361,0
1,1,0,1,0.013888888888888888,1,0,0,0,0,1,0,0,0,0,1,3,0.31741293532338305,0.0036175859681513963,1
1,0,1,1,0.9166666666666666,1,0,1,1,1,1,0,1,1,1,1,0,0.8447761194029851,0.8091968612970228,0
1,0,1,1,1.0,1,1,0,1,1,1,1,0,0,2,0,1,0.535820895522388,0.5767193630279251,0
0,0,1,0,0.5694444444444444,1,1,1,1,1,1,1,1,1,0,1,0,0.9487562189054725,0.5280579275328872,1
0,0,1,1,0.3194444444444444,1,1,2,0,0,0,0,0,0,2,0,3,0.0681592039800995,0.06838795291945535,0
0,0,0,0,0.40277777777777773,1,0,1,0,0,0,0,1,0,0,1,2,0.6034825870646766,0.2729459958458343,1
0,0,0,0,0.05555555555555555,1,1,1,1,0,0,0,0,0,0,1,2,0.6159203980099502,0.034739210708516044,0
1,0,1,1,0.08333333333333333,1,1,2,0,0,0,0,0,0,2,0,3,0.07114427860696515,0.015520424648049851,0
0,1,1,0,0.9305555555555555,1,1,1,1,1,1,1,0,1,1,1,1,0.8671641791044776,0.8096930533117933,0
1,1,0,1,0.09722222222222221,1,0,0,0,0,0,0,0,0,0,1,3,0.2736318407960199,0.037549042234018004,0
1,0,1,1,0.7777777777777777,1,1,2,0,0,0,0,0,0,1,1,3,0.061691542288557194,0.16303369489960767,0
0,0,1,0,1.0,1,1,2,0,0,0,0,0,0,2,0,1,0.06716417910447761,0.21121624740364645,0
1,0,1,0,1.0,1,1,0,1,1,1,0,1,1,2,1,2,0.6666666666666666,0.6997807523655666,0
1,0,1,1,0.3194444444444444,1,0,2,0,0,0,0,0,0,2,0,1,0.013432835820895522,0.047063235633510274,0
0,0,0,1,0.4861111111111111,1,1,0,0,0,0,0,0,0,0,0,3,0.31741293532338305,0.18884721901684745,0
1,1,1,0,0.375,1,0,1,0,0,0,0,0,0,0,1,2,0.5203980099502488,0.22214401107777523,0
0,0,1,1,0.3611111111111111,1,1,0,0,1,0,1,0,0,0,1,2,0.4159203980099502,0.18432379413801064,1
1,0,1,1,0.16666666666666666,1,1,2,0,0,0,0,0,0,1,0,3,0.08109452736318407,0.03417378259866144,0
0,0,0,0,0.5555555555555556,1,0,2,0,0,0,0,0,0,2,0,3,0.018905472636815884,0.09070505423494116,0
1,0,1,1,0.09722222222222221,0,0,0,1,1,1,0,1,1,0,0,3,0.4039800995024876,0.05156935148857605,0
1,0,1,1,0.9722222222222222,1,1,1,1,1,0,0,1,0,0,1,1,0.7890547263681591,0.7673955688899147,0
1,0,1,1,0.8333333333333333,1,0,2,0,0,0,0,0,0,2,0,1,0.013930348258706454,0.13188899146088162,0
1,0,1,1,0.5416666666666666,0,0,0,0,0,0,0,0,0,1,1,1,0.06965174129353235,0.10719478421417032,0
1,0,1,0,1.0,1,1,1,1,1,1,1,1,1,2,0,1,0.9572139303482586,0.9642568659127625,0
0,0,0,0,0.013888888888888888,0,0,0,0,0,0,0,1,0,0,1,2,0.16368159203980104,0.0018347565197322875,1
1,0,1,1,0.75,1,1,0,0,1,0,1,1,0,1,1,2,0.5218905472636816,0.43286406646665126,0
1,0,0,0,0.041666666666666664,1,1,1,0,0,0,0,0,1,0,1,2,0.6671641791044776,0.028386798984537272,1
0,0,1,1,0.875,1,0,0,1,1,1,1,1,0,2,0,1,0.5701492537313433,0.5410858527579046,0
1,0,1,1,0.986111111111111,1,1,1,0,1,0,1,0,0,2,1,2,0.6621890547263681,0.7077775213477959,0
0,0,0,0,0.5833333333333333,1,0,2,0,0,0,0,0,0,1,1,3,0.023880597014925342,0.10838910685437342,0
1,0,0,0,0.6527777777777778,1,0,2,0,0,0,0,0,0,2,0,0,0.021890547263681587,0.10664666512808678,0
0,0,1,1,0.9166666666666666,1,1,1,0,1,1,0,1,1,1,1,1,0.8378109452736319,0.7611758596815139,1
0,0,1,0,0.29166666666666663,1,1,1,1,0,1,0,1,1,0,1,0,0.8572139303482588,0.25172513270251556,1
1,0,0,0,0.15277777777777776,0,0,0,0,1,0,1,0,0,0,1,2,0.1731343283582089,0.046884375721209334,0
1,0,0,1,0.013888888888888888,1,1,1,0,0,1,0,1,1,0,1,2,0.8109452736318408,0.009341103161781675,1
0,1,1,0,0.7638888888888888,1,1,1,0,1,1,1,0,0,0,0,2,0.718407960199005,0.5799676898222941,0
1,0,0,0,0.9583333333333333,1,1,1,0,1,1,1,1,0,2,1,1,0.7900497512437811,0.7759923840295407,0
0,1,0,0,0.041666666666666664,1,0,1,0,0,1,0,0,0,0,0,2,0.553233830845771,0.020493884144934225,0
1,0,0,0,0.05555555555555555,1,0,0,0,0,1,1,1,1,0,1,2,0.5587064676616916,0.03241403184860374,1
1,1,0,0,0.41666666666666663,1,1,0,0,0,1,1,1,0,2,1,1,0.5059701492537313,0.23945303484883454,0
0,0,0,0,0.06944444444444445,1,1,1,0,0,1,1,0,0,0,1,2,0.6417910447761194,0.04603623355642742,0
0,0,1,0,0.986111111111111,1,1,2,0,0,0,0,0,0,2,1,1,0.061194029850746234,0.19693053311793218,0
0,0,0,0,0.40277777777777773,1,1,0,0,1,0,0,0,0,1,1,2,0.3681592039800995,0.18479113777982922,0
1,0,1,0,0.7222222222222222,1,1,0,0,1,0,1,0,0,0,0,0,0.42885572139303485,0.36357604431110085,0
1,0,0,0,0.9444444444444444,1,1,0,1,1,1,0,0,1,1,0,1,0.582089552238806,0.6017135933533349,0
0,0,1,1,0.6388888888888888,1,0,2,0,0,0,0,0,0,2,0,3,0.011442786069651711,0.10951419339949228,0
1,0,0,0,0.1111111111111111,1,0,0,0,0,0,0,0,1,0,1,1,0.36318407960199006,0.04837872144011078,0
1,0,1,0,1.0,1,0,2,0,0,0,0,0,0,2,0,1,0.014427860696517386,0.16190860835448884,0
0,0,0,0,0.2361111111111111,1,0,2,0,0,0,0,0,0,1,0,0,0.01641791044776117,0.03512000923147934,0
1,0,0,0,0.041666666666666664,1,0,1,0,1,1,1,1,1,0,1,2,0.8925373134328359,0.03459496884375722,0
0,1,0,0,0.027777777777777776,1,0,1,0,1,0,0,1,0,0,1,0,0.6522388059701492,0.016720516962843292,0
0,0,0,0,0.125,1,0,1,1,0,0,0,0,0,0,1,1,0.5572139303482587,0.0716420493884145,1
0,0,0,0,0.7083333333333333,0,0,0,0,1,1,0,1,1,1,1,1,0.37960199004975126,0.33576044311100856,0
0,0,1,1,0.08333333333333333,1,0,2,0,0,0,0,0,0,2,0,3,0.01840796019900498,0.00941033925686591,0
0,0,1,0,0.041666666666666664,1,1,1,0,0,0,0,1,1,0,0,2,0.7626865671641792,0.02935610431571659,0
0,1,0,0,0.2361111111111111,1,1,1,0,0,0,0,1,1,0,1,2,0.7557213930348259,0.18340064620355415,0
1,0,1,0,0.41666666666666663,1,1,0,0,0,0,0,0,0,0,0,2,0.31492537313432833,0.1642222478652204,0
1,0,0,0,0.4305555555555555,1,1,0,0,1,0,1,1,0,0,1,2,0.5253731343283582,0.2480210016155089,0
0,0,0,0,0.625,1,0,0,1,0,1,1,1,1,2,0,0,0.6308457711442786,0.4154050311562428,0
1,0,1,0,0.8888888888888888,1,1,1,1,1,1,0,0,0,1,0,0,0.708457711442786,0.6547253634894992,0
1,0,0,0,0.013888888888888888,1,1,0,0,0,0,0,1,0,0,1,2,0.41393034825870645,0.004736902838679898,1
0,1,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,2,0.5109452736318407,0.005861989383798754,1
1,1,1,1,0.8472222222222222,1,1,1,0,1,0,0,1,1,1,0,2,0.8034825870646766,0.6866489729979229,0
1,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,3,0.007960199004975133,2.8848372951765545e-05,0
1,0,0,0,0.125,0,0,0,0,0,0,0,1,1,0,1,2,0.27014925373134324,0.04615739672282484,1
1,0,1,1,1.0,1,1,1,1,1,1,1,1,1,2,0,0,0.9572139303482586,0.932581352411724,0
0,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,3,0.01243781094527363,8.077544426494335e-05,1
0,0,1,0,0.09722222222222221,1,0,0,0,0,0,0,0,0,0,1,3,0.25870646766169153,0.034000692360950845,0
0,0,1,0,0.9166666666666666,1,1,1,0,1,1,1,0,0,1,1,0,0.7194029850746269,0.7053023309485345,0
1,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,2,0.5139303482587065,0.0058966074313408735,1
1,0,1,1,0.5555555555555556,1,0,2,0,0,0,0,0,0,0,1,0,0.021393034825870627,0.0838333717978306,0
1,0,0,0,0.2222222222222222,1,1,0,0,1,1,0,0,1,0,1,0,0.5288557213930348,0.1376990537733672,0
0,0,0,0,0.027777777777777776,1,0,1,0,1,0,0,1,0,0,1,0,0.6855721393034826,0.01903415647357489,1
1,0,1,0,0.9305555555555555,1,1,2,0,0,0,0,0,0,2,0,1,0.06567164179104479,0.18055619663051006,0
0,0,1,0,0.5694444444444444,1,0,1,1,1,1,0,1,1,1,1,0,0.8577114427860696,0.47810408492961,0
0,0,1,1,0.7777777777777777,1,0,2,0,0,0,0,0,0,2,1,1,0.015422885572139305,0.12705977382875608,0
0,0,0,0,1.0,1,1,1,1,1,1,1,1,1,2,1,0,0.9771144278606966,0.9225421186245096,0
0,0,1,1,0.041666666666666664,1,1,1,0,0,0,0,0,1,0,1,0,0.6616915422885572,0.028392568659127627,1
0,0,1,0,0.75,1,0,2,0,0,0,0,0,0,2,0,1,0.01791044776119402,0.1250403877221325,0
1,1,0,0,0.7222222222222222,1,1,1,0,1,1,1,1,1,0,1,2,0.9203980099502488,0.6708054465728133,0
0,0,0,0,0.6944444444444444,1,0,1,0,0,1,1,0,1,2,1,0,0.7109452736318408,0.49454188783752595,0
1,0,0,0,0.19444444444444442,1,1,1,0,0,0,1,1,0,0,1,2,0.7134328358208956,0.1338102930994692,1
1,0,1,0,0.375,1,0,0,1,0,0,0,0,0,1,0,1,0.3029850746268657,0.16189129933071775,0
0,1,1,0,1.0,1,1,1,1,1,1,1,0,0,2,1,0,0.7796019900497512,0.7856796676667436,0
1,0,0,0,0.861111111111111,1,0,0,1,1,0,0,1,1,1,1,1,0.5577114427860697,0.5399549965381952,0
0,0,0,0,0.16666666666666666,1,0,0,0,1,0,1,0,0,0,1,2,0.35870646766169145,0.07335564274174937,0
0,1,0,0,0.611111111111111,1,0,0,0,0,1,1,1,1,1,0,0,0.56318407960199,0.3749423032540965,0
1,0,1,1,0.75,1,0,1,0,1,0,1,0,0,2,1,0,0.6139303482587065,0.5011827832910224,0
0,0,0,0,0.9444444444444444,1,0,2,0,0,0,0,0,0,2,0,0,0.01791044776119402,0.15786983614124164,0
1,0,0,0,0.2777777777777778,1,0,2,0,0,0,0,0,0,0,0,3,0.011442786069651711,0.04576505885068082,0
1,0,1,1,0.6944444444444444,1,1,0,0,0,1,0,0,0,1,0,0,0.36467661691542286,0.2994807292868682,0
1,0,0,0,0.8055555555555555,1,1,2,0,0,0,0,0,0,2,1,1,0.061691542288557194,0.1724901915531964,0
1,0,1,1,0.4861111111111111,1,1,1,0,1,0,0,1,0,0,1,0,0.7104477611940299,0.3626586660512347,0
0,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0,1,2,0.27014925373134324,0.007171705515808909,0
1,0,1,1,0.875,1,1,0,1,0,1,1,0,1,2,0,3,0.5716417910447761,0.5374913454881145,0
0,0,1,0,0.8055555555555555,1,1,1,1,1,1,0,1,1,1,1,1,0.9194029850746269,0.7509635356565889,0
0,0,1,1,0.375,1,0,2,0,0,0,0,0,0,1,1,3,0.02288557213930348,0.06513962612508654,0
0,0,1,0,0.986111111111111,1,1,1,1,1,1,1,1,1,2,1,1,0.9641791044776119,0.9299907685206555,0
0,0,0,0,0.875,1,0,0,0,0,1,0,0,1,1,0,1,0.4009950248756219,0.4021117009000692,0
1,0,1,0,0.986111111111111,1,1,1,0,1,1,0,0,1,0,1,0,0.7462686567164178,0.7674417262866374,0
0,1,0,0,0.5694444444444444,1,1,1,1,1,1,0,1,1,0,1,2,0.944776119402985,0.5389683821832448,1
1,1,0,0,0.18055555555555555,1,0,1,0,0,0,0,1,1,0,1,2,0.7189054726368159,0.13643549503807986,1
1,0,0,0,0.027777777777777776,1,0,1,0,0,0,0,1,0,0,0,2,0.6044776119402985,0.0144068774521117,1
0,0,1,1,0.9444444444444444,1,0,2,0,0,0,0,0,0,2,1,0,0.010945273631840807,0.14699399953842604,0
